Questionnaire Template Name,Question ID,Question,Has File,Question Ordering,Answer,Submit Risk,Subject,Owner,Affected Assets,Sub Questions,Risk Scoring Method,Calculated Risk,Classic-Likelihood,Classic-Impact,CVSS-Attack Vector,CVSS-Attack Complexity,CVSS-Authentication,CVSS-Confidentiality Impact,CVSS-Integrity Impact,CVSS-Availability Impact,CVSS-Exploitability,CVSS-Remediation Level,CVSS-Report Confidence,CVSS-Collateral Damage Potential,CVSS-Target Distribution,CVSS-Confidentiality Requirement,CVSS-Integrity Requirement,CVSS-Availability Requirement,DREAD-Damage Potential,DREAD-Reproducibility,DREAD-Exploitability,DREAD-Affected Users,DREAD-Discoverability,OWASP-Skill Level,OWASP-Motive,OWASP-Opportunity,OWASP-Size,OWASP-Ease of Discovery,OWASP-Ease of Exploit,OWASP-Awareness,OWASP-Intrusion Detection,OWASP-Loss of Confidentiality,OWASP-Loss of Integrity,OWASP-Loss of Availability,OWASP-Loss of Accountability,OWASP-Financial Damage,OWASP-Reputation Damage,OWASP-Non-Compliance,OWASP-Privacy Violation,Custom Value,Contributing Likelihood,Contributing Subjects and Impacts
NIST Cybersecurity Framework (CSF),77,Is malicious code is detected?,0,77,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),78,Is unauthorized mobile code is detected?,0,78,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),79,Is external service provider activity monitored to detect potential cybersecurity events?,0,79,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),80,"Is monitoring for unauthorized personnel, connections, devices, and software performed?",0,80,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),81,Are vulnerability scans performed?,0,81,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),82,Are roles and responsibilities for detection well defined to ensure accountability?,0,82,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),83,Do detection activities comply with all applicable requirements?,0,83,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),84,Are detection processes tested?,0,84,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),85,Is event detection information communicated?,0,85,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),86,Are detection processes continuously improved?,0,86,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),87,Is the response plan executed during or after an incident?,0,87,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),88,Do personnel know their roles and order of operations when a response is needed?,0,88,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),89,Are incidents reported consistent with established criteria?,0,89,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),90,Is information shared consistent with response plans?,0,90,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),91,Does coordination with stakeholders occur consistently with response plans?,0,91,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),92,Does voluntary information sharing occur with external stakeholders to achieve broader cybersecurity situational awareness?,0,92,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),93,Are notifications from detection systems investigated?,0,93,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),94,Is the impact of the incident understood?,0,94,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),95,Are forensics performed?,0,95,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),96,Are incidents categorized consistent with response plans?,0,96,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),97,"Are processes established to receive, analyze and respond to vulnerabilities disclosed to the organization from internal and external sources? (e.g. internal testing, security bulletins, or security researchers)",0,97,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),98,Are incidents contained?,0,98,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),99,Are incidents mitigated?,0,99,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),100,Are newly identified vulnerabilities mitigated or documented as accepted risks?,0,100,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),101,Do response plans incorporate lessons learned?,0,101,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),102,Are response strategies updated?,0,102,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),103,Is the recovery plan executed during or after a cybersecurity incident?,0,103,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),104,Do recovery plans incorporate lessons learned?,0,104,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),105,Are recovery strategies updated?,0,105,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),106,Are public relations managed?,0,106,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),107,Is reputation repaired after an incident?,0,107,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),108,Are recovery activities communicated to internal and external stakeholders as well as executive and management teams?,0,108,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),1,Are physical devices and systems within the organization are inventoried?,0,1,No,1,Physical devices and systems within the organization are not inventoried,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),2,Are software platforms and applications within the organization inventoried?,0,2,No,1,Software platforms and applications within the organization are not inventoried,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),3,Are organizational communication and data flows mapped?,0,3,No,1,Organizational communication and data flows are not mapped,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),4,Are external information systems catalogued?,0,4,No,1,External information systems are not catalogued,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),5,"Are resources (e.g., hardware, devices, data, time, personnel, and software) prioritized based on their classification, criticality, and business value?",0,5,No,1,"Resources (e.g., hardware, devices, data, time, personnel, and software) are not prioritized based on their classification, criticality, and business value ",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),6,"Are cybersecurity roles and responsibilities for the entire workforce and third-party stakeholders (e.g., suppliers, customers, partners) established?",0,6,No,1,"Cybersecurity roles and responsibilities for the entire workforce and third-party stakeholders (e.g., suppliers, customers, partners) have not been established",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),7,Are the organization’s role in the supply chain identified and communicated?,0,7,No,1,The organization’s role in the supply chain has not been identified and communicated,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),8,Are the organization’s place in critical infrastructure and its industry sector identified and communicated?,0,8,No,1,The organization’s place in critical infrastructure and its industry sector has not been identified and communicated,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),9,"Are priorities for organizational mission, objectives, and activities are established and communicated",0,9,No,1,"Priorities for organizational mission, objectives, and activities are not established and communicated",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),10,Are dependencies and critical functions for delivery of critical services established?,0,10,No,1,Dependencies and critical functions for delivery of critical services have not been established,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),11,"Are resilience requirements to support delivery of critical services established for all operating states? (e.g. under duress/attack, during recovery, normal operations)",0,11,No,1,"Resilience requirements to support delivery of critical services have not been established for all operating states (e.g. under duress/attack, during recovery, normal operations)",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),12,Are organizational cybersecurity policies established and communicated?,0,12,No,1,Organizational cybersecurity policy has not been established and communicated,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),13,Are cybersecurity roles and responsibilities coordinated and aligned with internal roles and external partners?,0,13,No,1,Cybersecurity roles and responsibilities are not coordinated and aligned with internal roles and external partners,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),14,"Are legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, understood and managed?",0,14,No,1,"Legal and regulatory requirements regarding cybersecurity, including privacy and civil liberties obligations, are not defined and managed",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),15,Are governance and risk management processes in place to address cybersecurity risks?,0,15,No,1,Governance and risk management processes do not address cybersecurity risks,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),16,Are asset vulnerabilities identified and documented?,0,16,No,1,Asset vulnerabilities are not identified and documented,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),17,Is cyber threat intelligence received from information sharing forums and sources?,0,17,No,1,Cyber threat intelligence is not acquired from information sharing forums and sources,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),18,"Are threats, both internal and external, identified and documented?",0,18,No,1,"Threats, both internal and external, are not identified and documented",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),19,Are potential business impacts and likelihoods identified?,0,19,No,1,Potential business impacts and likelihoods are not identified,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),20,"Are threats, vulnerabilities, likelihoods, and impacts used to determine risk?",0,20,No,1,"Threats, vulnerabilities, likelihoods, and impacts are not used to determine risk",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),21,Are risk responses identified and prioritized?,0,21,No,1,Risk responses are not identified and prioritized,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),22,"Are risk management processes established, managed, and agreed to by organizational stakeholders?",0,22,No,1,"Risk management processes have not been established, managed, and agreed to by organizational stakeholders",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),23,Is organizational risk tolerance determined and clearly expressed?,0,23,No,1,Organizational risk tolerance has not been determined and clearly expressed,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),24,Is the organization’s determination of risk tolerance informed by its role in critical infrastructure and sector specific risk analysis?,0,24,No,1,The organization’s determination of risk tolerance is not informed by its role in critical infrastructure and sector specific risk analysis,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),25,"Are cyber supply chain risk management processes identified, established, assessed, managed, and agreed to by organizational stakeholders?",0,25,No,1,"Cyber supply chain risk management processes are not identified, established, assessed, managed, and agreed to by organizational stakeholders",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),26,"Are suppliers and third party partners of information systems, components, and services identified, prioritized, and assessed using a cyber supply chain risk assessment process?",0,26,No,1,"Suppliers and third party partners of information systems, components, and services are not identified, prioritized, and assessed using a cyber supply chain risk assessment process ",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),27,Are contracts with suppliers and third-party partners used to implement appropriate measures designed to meet the objectives of an organization’s cybersecurity program and Cyber Supply Chain Risk Management Plan?,0,27,No,1,Contracts with suppliers and third-party partners are not used to implement appropriate measures designed to meet the objectives of an organization’s cybersecurity program and Cyber Supply Chain Risk Management Plan.,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),28,"Are suppliers and third-party partners routinely assessed using audits, test results, or other forms of evaluations to confirm they are meeting their contractual obligations?",0,28,No,1,"Suppliers and third-party partners are not routinely assessed using audits, test results, or other forms of evaluations to confirm they are meeting their contractual obligations.",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),29,Are response and recovery planning and testing conducted with suppliers and third-party providers?,0,29,No,1,Response and recovery planning and testing are not conducted with suppliers and third-party providers,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),30,"Are identities and credentials issued, managed, verified, revoked, and audited for authorized devices, users and processes?",0,30,No,1,"Identities and credentials are not issued, managed, verified, revoked, and audited for authorized devices, users and processes",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),31,Is physical access to assets being managed and protected?,0,31,No,1,Physical access to assets is not managed and protected,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),32,Is remote access managed?,0,32,No,1,Remote access is not managed,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),33,"Are access permissions and authorizations managed, incorporating the principles of least privilege and separation of duties?",0,33,No,1,"Access permissions and authorizations are not managed, incorporating the principles of least privilege and separation of duties",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),34,"Is network integrity being protected? (e.g., network segregation, network segmentation)",0,34,No,1,"Network integrity is not protected (e.g., network segregation, network segmentation)",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),35,Are identities proofed and bound to credentials and asserted in interactions?,0,35,No,1,Identities are not proofed and bound to credentials and asserted in interactions,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),36,"Are users, devices, and other assets authenticated (e.g., single-factor, multi-factor) commensurate with the risk of the transaction? (e.g., individuals’ security and privacy risks and other organizational risks)",0,36,No,1,"Users, devices, and other assets are not authenticated (e.g., single-factor, multi-factor) commensurate with the risk of the transaction (e.g., individuals’ security and privacy risks and other organizational risks)",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),37,Are all users informed and trained?,0,37,No,1,All users are not informed and trained ,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),38,Do privileged users understand their roles and responsibilities?,0,38,No,1,Privileged users do not understand their roles and responsibilities ,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),39,"Do third-party stakeholders (e.g., suppliers, customers, partners) understand their roles and responsibilities?",0,39,No,1,"Third-party stakeholders (e.g., suppliers, customers, partners) do not understand their roles and responsibilities ",,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),40,Do senior executives understand their roles and responsibilities?,0,40,No,1,Senior executives do not understand their roles and responsibilities ,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),41,Do physical and cybersecurity personnel understand their roles and responsibilities?,0,41,No,1,Physical and cybersecurity personnel do not understand their roles and responsibilities ,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST Cybersecurity Framework (CSF),42,Is data-at-rest protected?,0,42,No,1,Data-at-rest is not protected,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
