Questionnaire Template Name,Question ID,Question,Has File,Question Ordering,Answer,Submit Risk,Subject,Owner,Affected Assets,Sub Questions,Risk Scoring Method,Calculated Risk,Classic-Likelihood,Classic-Impact,CVSS-Attack Vector,CVSS-Attack Complexity,CVSS-Authentication,CVSS-Confidentiality Impact,CVSS-Integrity Impact,CVSS-Availability Impact,CVSS-Exploitability,CVSS-Remediation Level,CVSS-Report Confidence,CVSS-Collateral Damage Potential,CVSS-Target Distribution,CVSS-Confidentiality Requirement,CVSS-Integrity Requirement,CVSS-Availability Requirement,DREAD-Damage Potential,DREAD-Reproducibility,DREAD-Exploitability,DREAD-Affected Users,DREAD-Discoverability,OWASP-Skill Level,OWASP-Motive,OWASP-Opportunity,OWASP-Size,OWASP-Ease of Discovery,OWASP-Ease of Exploit,OWASP-Awareness,OWASP-Intrusion Detection,OWASP-Loss of Confidentiality,OWASP-Loss of Integrity,OWASP-Loss of Availability,OWASP-Loss of Accountability,OWASP-Financial Damage,OWASP-Reputation Damage,OWASP-Non-Compliance,OWASP-Privacy Violation,Custom Value,Contributing Likelihood,Contributing Subjects and Impacts
NIST SP 800-171 DoD Assessment,32,"3.3.7 Provide a system capability that compares
and synchronizes internal system clocks with
an authoritative source to generate time
stamps for audit records.",0,32,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,32,"3.3.7 Provide a system capability that compares
and synchronizes internal system clocks with
an authoritative source to generate time
stamps for audit records.",0,32,No,1,"3.3.7 Provide a system capability that compares
and synchronizes internal system clocks with
an authoritative source to generate time
stamps for audit records.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,33,"3.3.8 Protect audit information and audit logging
tools from unauthorized access,
modification, and deletion.",0,33,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,33,"3.3.8 Protect audit information and audit logging
tools from unauthorized access,
modification, and deletion.",0,33,No,1,"3.3.8 Protect audit information and audit logging
tools from unauthorized access,
modification, and deletion.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,34,"3.3.9 Limit management of audit logging
functionality to a subset of privileged users.",0,34,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,34,"3.3.9 Limit management of audit logging
functionality to a subset of privileged users.",0,34,No,1,"3.3.9 Limit management of audit logging
functionality to a subset of privileged users.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,35,"3.4.1 Establish and maintain baseline
configurations and inventories of
organizational systems (including hardware,
software, firmware, and documentation)
throughout the respective system
development life cycles.",0,35,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,35,"3.4.1 Establish and maintain baseline
configurations and inventories of
organizational systems (including hardware,
software, firmware, and documentation)
throughout the respective system
development life cycles.",0,35,No,1,"3.4.1 Establish and maintain baseline
configurations and inventories of
organizational systems (including hardware,
software, firmware, and documentation)
throughout the respective system
development life cycles.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,36,"3.4.2 Establish and enforce security configuration
settings for information technology products
employed in organizational systems.",0,36,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,36,"3.4.2 Establish and enforce security configuration
settings for information technology products
employed in organizational systems.",0,36,No,1,"3.4.2 Establish and enforce security configuration
settings for information technology products
employed in organizational systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,37,"3.4.3 Track, review, approve or disapprove, and
log changes to organizational systems.",0,37,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,37,"3.4.3 Track, review, approve or disapprove, and
log changes to organizational systems.",0,37,No,1,"3.4.3 Track, review, approve or disapprove, and
log changes to organizational systems.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,38,"3.4.4 Analyze the security impact of changes prior
to implementation.",0,38,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,38,"3.4.4 Analyze the security impact of changes prior
to implementation.",0,38,No,1,"3.4.4 Analyze the security impact of changes prior
to implementation.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,39,"3.4.5 Define, document, approve, and enforce
physical and logical access restrictions
associated with changes to organizational
systems.",0,39,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,39,"3.4.5 Define, document, approve, and enforce
physical and logical access restrictions
associated with changes to organizational
systems.",0,39,No,1,"3.4.5 Define, document, approve, and enforce
physical and logical access restrictions
associated with changes to organizational
systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,40,"3.4.6 Employ the principle of least functionality by
configuring organizational systems to
provide only essential capabilities.",0,40,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,40,"3.4.6 Employ the principle of least functionality by
configuring organizational systems to
provide only essential capabilities.",0,40,No,1,"3.4.6 Employ the principle of least functionality by
configuring organizational systems to
provide only essential capabilities.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,41,"3.4.7 Restrict, disable, or prevent the use of
nonessential programs, functions, ports,
protocols, and services.",0,41,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,41,"3.4.7 Restrict, disable, or prevent the use of
nonessential programs, functions, ports,
protocols, and services.",0,41,No,1,"3.4.7 Restrict, disable, or prevent the use of
nonessential programs, functions, ports,
protocols, and services.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,42,"3.4.8 Apply deny-by-exception (blacklisting) policy
to prevent the use of unauthorized software
or deny-all, permit-by-exception
(whitelisting) policy to allow the execution of
authorized software.",0,42,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,42,"3.4.8 Apply deny-by-exception (blacklisting) policy
to prevent the use of unauthorized software
or deny-all, permit-by-exception
(whitelisting) policy to allow the execution of
authorized software.",0,42,No,1,"3.4.8 Apply deny-by-exception (blacklisting) policy
to prevent the use of unauthorized software
or deny-all, permit-by-exception
(whitelisting) policy to allow the execution of
authorized software.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,43,3.4.9 Control and monitor user-installed software.,0,43,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,43,3.4.9 Control and monitor user-installed software.,0,43,No,1,3.4.9 Control and monitor user-installed software.,,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,44,"3.5.1 Identify system users, processes acting on
behalf of users, and devices.",0,44,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,44,"3.5.1 Identify system users, processes acting on
behalf of users, and devices.",0,44,No,1,"3.5.1 Identify system users, processes acting on
behalf of users, and devices.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,45,"3.5.2 Authenticate (or verify) the identities of
users, processes, or devices, as a
prerequisite to allowing access to
organizational systems.",0,45,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,45,"3.5.2 Authenticate (or verify) the identities of
users, processes, or devices, as a
prerequisite to allowing access to
organizational systems.",0,45,No,1,"3.5.2 Authenticate (or verify) the identities of
users, processes, or devices, as a
prerequisite to allowing access to
organizational systems.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,46,"3.5.3 Use multifactor authentication (MFA) for
local and network access to privileged
accounts and for network access to nonprivileged accounts.",0,46,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,46,"3.5.3 Use multifactor authentication (MFA) for
local and network access to privileged
accounts and for network access to nonprivileged accounts.",0,46,MFA not implemented,1,"3.5.3 Use multifactor authentication (MFA) for
local and network access to privileged
accounts and for network access to nonprivileged accounts.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,46,"3.5.3 Use multifactor authentication (MFA) for
local and network access to privileged
accounts and for network access to nonprivileged accounts.",0,46,"MFA implemented for remote and privileged users, but not the general user",1,"3.5.3 Use multifactor authentication (MFA) for
local and network access to privileged
accounts and for network access to nonprivileged accounts.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,47,"3.5.4 Employ replay-resistant authentication
mechanisms for network access to privileged
and non-privileged accounts.",0,47,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,47,"3.5.4 Employ replay-resistant authentication
mechanisms for network access to privileged
and non-privileged accounts.",0,47,No,1,"3.5.4 Employ replay-resistant authentication
mechanisms for network access to privileged
and non-privileged accounts.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,48,"3.5.5 Prevent reuse of identifiers for a defined
period.",0,48,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,48,"3.5.5 Prevent reuse of identifiers for a defined
period.",0,48,No,1,"3.5.5 Prevent reuse of identifiers for a defined
period.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,49,"3.5.6 Disable identifiers after a defined period of
inactivity.",0,49,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,49,"3.5.6 Disable identifiers after a defined period of
inactivity.",0,49,No,1,"3.5.6 Disable identifiers after a defined period of
inactivity.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,50,"3.5.7 Enforce a minimum password complexity
and change of characters when new
passwords are created.",0,50,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,50,"3.5.7 Enforce a minimum password complexity
and change of characters when new
passwords are created.",0,50,No,1,"3.5.7 Enforce a minimum password complexity
and change of characters when new
passwords are created.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,51,"3.5.8 Prohibit password reuse for a specified
number of generations.",0,51,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,51,"3.5.8 Prohibit password reuse for a specified
number of generations.",0,51,No,1,"3.5.8 Prohibit password reuse for a specified
number of generations.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,52,"3.5.9 Allow temporary password use for system
logons with an immediate change to a
permanent password.",0,52,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,52,"3.5.9 Allow temporary password use for system
logons with an immediate change to a
permanent password.",0,52,No,1,"3.5.9 Allow temporary password use for system
logons with an immediate change to a
permanent password.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,53,3.5.10 Store and transmit only cryptographicallyprotected passwords.,0,53,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,53,3.5.10 Store and transmit only cryptographicallyprotected passwords.,0,53,No,1,3.5.10 Store and transmit only cryptographicallyprotected passwords.,,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,54,"3.5.11 Obscure feedback of authentication
information.",0,54,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,54,"3.5.11 Obscure feedback of authentication
information.",0,54,No,1,"3.5.11 Obscure feedback of authentication
information.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,55,"3.6.1 Establish an operational incident-handling
capability for organizational systems that
includes preparation, detection, analysis,
containment, recovery, and user response
activities.",0,55,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,55,"3.6.1 Establish an operational incident-handling
capability for organizational systems that
includes preparation, detection, analysis,
containment, recovery, and user response
activities.",0,55,No,1,"3.6.1 Establish an operational incident-handling
capability for organizational systems that
includes preparation, detection, analysis,
containment, recovery, and user response
activities.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,56,"3.6.2 Track, document, and report incidents to
designated officials and/or authorities both
internal and external to the organization.",0,56,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,56,"3.6.2 Track, document, and report incidents to
designated officials and/or authorities both
internal and external to the organization.",0,56,No,1,"3.6.2 Track, document, and report incidents to
designated officials and/or authorities both
internal and external to the organization.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,57,"3.6.3 Test the organizational incident response
capability.",0,57,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,57,"3.6.3 Test the organizational incident response
capability.",0,57,No,1,"3.6.3 Test the organizational incident response
capability.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,58,"3.7.1 Perform maintenance on organizational
systems.",0,58,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,58,"3.7.1 Perform maintenance on organizational
systems.",0,58,No,1,"3.7.1 Perform maintenance on organizational
systems.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,59,"3.7.2 Provide controls on the tools, techniques,
mechanisms, and personnel used to conduct
system maintenance.",0,59,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,59,"3.7.2 Provide controls on the tools, techniques,
mechanisms, and personnel used to conduct
system maintenance.",0,59,No,1,"3.7.2 Provide controls on the tools, techniques,
mechanisms, and personnel used to conduct
system maintenance.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,60,"3.7.3 Ensure equipment removed for off-site
maintenance is sanitized of any CUI.",0,60,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,60,"3.7.3 Ensure equipment removed for off-site
maintenance is sanitized of any CUI.",0,60,No,1,"3.7.3 Ensure equipment removed for off-site
maintenance is sanitized of any CUI.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,61,"3.7.4 Check media containing diagnostic and test
programs for malicious code before the
media are used in organizational systems.",0,61,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,61,"3.7.4 Check media containing diagnostic and test
programs for malicious code before the
media are used in organizational systems.",0,61,No,1,"3.7.4 Check media containing diagnostic and test
programs for malicious code before the
media are used in organizational systems.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,62,"3.7.5 Require multifactor authentication to
establish nonlocal maintenance sessions via
external network connections and terminate
such connections when nonlocal
maintenance is complete.",0,62,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,62,"3.7.5 Require multifactor authentication to
establish nonlocal maintenance sessions via
external network connections and terminate
such connections when nonlocal
maintenance is complete.",0,62,No,1,"3.7.5 Require multifactor authentication to
establish nonlocal maintenance sessions via
external network connections and terminate
such connections when nonlocal
maintenance is complete.",,,,Custom,5,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,63,"3.7.6 Supervise the maintenance activities of
maintenance personnel without required
access authorization.",0,63,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,63,"3.7.6 Supervise the maintenance activities of
maintenance personnel without required
access authorization.",0,63,No,1,"3.7.6 Supervise the maintenance activities of
maintenance personnel without required
access authorization.",,,,Custom,1,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,64,"3.8.1 Protect (i.e., physically control and securely
store) system media containing CUI, both
paper and digital.",0,64,Yes,0,,,,,Custom,10,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
NIST SP 800-171 DoD Assessment,64,"3.8.1 Protect (i.e., physically control and securely
store) system media containing CUI, both
paper and digital.",0,64,No,1,"3.8.1 Protect (i.e., physically control and securely
store) system media containing CUI, both
paper and digital.",,,,Custom,3,Almost Certain,Extreme/Catastrophic,N,L,N,C,C,C,ND,ND,ND,ND,ND,ND,ND,ND,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,,
